codiceVia;nomeVia;isSensoUnico;nome_strada
3504;VIA MURALTA;0;
7345;VIA SABBIONI;0;
7345;VIA SABBIONI;0;
7305;VIA ALLA CASCATA;0;
7390;VIA PANTE';1;
7380;PIAZZA G. MANCI;0;
7390;VIA PANTE';1;
7380;PIAZZA G. MANCI;0;
7380;PIAZZA G. MANCI;0;
7500;VIA DELLA SELVA;0;
7375;VIA BRENZ;0;
7515;VIA ALLE VOLPARE;0;
7490;VIA DEI RONCHI;0;
7485;VIA DELLA RESISTENZA;0;
7385;VIA SPRE';0;
7385;VIA SPRE';1;
7375;VIA BRENZ;0;
7335;VIA BORINO;0;
7385;VIA SPRE';0;
7485;VIA DELLA RESISTENZA;0;
7385;VIA SPRE';1;
7385;VIA SPRE';0;
7355;VIA DEI RIVI;0;
7355;VIA DEI RIVI;0;
7355;VIA DEI RIVI;0;
7350;VIA SALE';0;
7350;VIA SALE';1;
7425;VIA GABBIOLO;0;
7425;VIA GABBIOLO;0;
7425;VIA GABBIOLO;0;
7435;VIA ALLA CROS;0;
8804;RACCORDO AL CASELLO SUD;1;
8803;VIA STELLA;1;
7450;VIA CASTEL DI PIETRAPIANA;0;SP 204 Villazzano-Ponte Ludovico
7450;VIA CASTEL DI PIETRAPIANA;0;SP 204 Villazzano-Ponte Ludovico
7060;VIA DEI COLLI;0;
7030;STRADA DEI BINDESI;0;
7266;SALITA AL SANTUARIO;0;
7110;VIA MARZOLA;0;
7262;VIA DEL BOMPORT;0;
7263;VIA DEL NESPOLAR;0;
7265;VIA DEI GIUDITI;0;
7445;VIA AI CASOTI;0;
3844;P.GGIO GIUSEPPE SEBESTA;0;
3842;VIA A. LIBERA;0;
3842;VIA A. LIBERA;0;
1860;VIA GEN. GIACOMO MEDICI;1;
1860;VIA GEN. GIACOMO MEDICI;0;
2020;VIA DEI MUREDEI;0;
2020;VIA DEI MUREDEI;1;
280;VIA O. BENEVOLI;0;
3500;VIA A. VIVALDI;0;
2880;VIA SAN PIO X;0;
660;VIA CAURIOL;0;
770;VIA E. CHINI;0;
3480;VIA VICENZA;0;
3830;STR. GARDESANA DI TRENTO;1;SS 45 bis Gardesana Occ
7200;VIA DEI TESSADRI;1;
7150;VIA SAN ROCCO;1;
7150;VIA SAN ROCCO;1;
7080;VIA GALASSA;0;
7210;VIA TORRICELLE;0;
7210;VIA TORRICELLE;0;
7045;VIA AL CASTEL DI S. ROCCO;0;
7155;VIA PIANIZZA;0;SS 349 della Val d'Assa e Pedemontana
1870;VIA C. MENGUZZATO;1;
1760;VIA A. MARIGHETTO;1;
1870;VIA C. MENGUZZATO;0;
1760;VIA A. MARIGHETTO;0;
1870;VIA C. MENGUZZATO;0;
1870;VIA C. MENGUZZATO;0;
3831;VIA G. FERRANDI;0;
3817;VIA DI MADONNA BIANCA;0;
3818;VIA DI STELLA DI MAN;0;
3818;VIA DI STELLA DI MAN;0;
2540;VIA RAGAZZI DEL '99;0;
2540;VIA RAGAZZI DEL '99;0;
3824;VIA DI SAN VINCENZO;0;
7815;VIA NAZIONALE;0;
7795;VIA G. CATONI;1;
7795;VIA G. CATONI;1;
7750;VIA DELLA TORRE FRANCA;1;
7815;VIA NAZIONALE;1;
7795;VIA G. CATONI;1;
7815;VIA NAZIONALE;1;
7815;VIA NAZIONALE;1;
7815;VIA NAZIONALE;1;
7815;VIA NAZIONALE;1;
7755;VIA DEL CASTEL;0;
0;;1;
0;;1;
7755;VIA DEL CASTEL;0;
7730;VIA G. POLI;0;
7755;VIA DEL CASTEL;0;
7935;PIAZZA QUINTILIO PERINI;0;
7815;VIA NAZIONALE;1;
7935;PIAZZA QUINTILIO PERINI;1;
7935;PIAZZA QUINTILIO PERINI;0;
7935;PIAZZA QUINTILIO PERINI;0;
7935;PIAZZA QUINTILIO PERINI;1;
7935;PIAZZA QUINTILIO PERINI;0;
7935;PIAZZA QUINTILIO PERINI;0;
7780;VIA DELLA STAZIONE;0;
7780;VIA DELLA STAZIONE;0;
7815;VIA NAZIONALE;0;
7795;VIA G. CATONI;1;
7795;VIA G. CATONI;1;
7850;STRADA DEI FORTI;0;
7865;STRADA DELLE NOVALINE;0;
3834;VIA PIA ZAMBOTTI;0;
7718;STRADA FRICCA-VALSORDA;0;SS 349 della Val d'Assa e Pedemontana
8935;VIA ALLE PORTE;0;
3811;TANGENZIALE SUD;1;SS 12 dell'Abetone e del Brennero
3811;TANGENZIALE SUD;1;SS 12 dell'Abetone e del Brennero
7713;VIA DI VALSORDA;0;
3811;TANGENZIALE SUD;1;SS 12 dell'Abetone e del Brennero
3811;TANGENZIALE SUD;1;SS 12 dell'Abetone e del Brennero
3811;TANGENZIALE SUD;1;SS 12 dell'Abetone e del Brennero
3811;TANGENZIALE SUD;1;SS 12 dell'Abetone e del Brennero
7890;VIA LIDORNO;1;SP 90 Destra Adige
8870;VIA VAL GOLA;0;
8780;VIA DELLE MASERE;1;
8780;VIA DELLE MASERE;0;
8780;VIA DELLE MASERE;1;
8780;VIA DELLE MASERE;0;
6003;VIA BASSANO;0;SS 47 della Valsugana
8720;VIA PER BELVEDERE;0;
3823;VIA DI COSTA SAN NICOLO';0;
8760;VIA FILARI LONGHI;0;
8840;VIA SANTA MARINA;1;
8803;VIA STELLA;0;
8760;VIA FILARI LONGHI;0;
8760;VIA FILARI LONGHI;1;
8760;VIA FILARI LONGHI;0;
8840;VIA SANTA MARINA;0;
8840;VIA SANTA MARINA;1;
8760;VIA FILARI LONGHI;0;
8760;VIA FILARI LONGHI;0;
8760;VIA FILARI LONGHI;1;
8770;VIA MARGONE;0;
8860;VIA VALEMBRAR;0;
8790;VIA DON M. MAZZONELLI;0;
8720;VIA PER BELVEDERE;0;
8803;VIA STELLA;0;
5490;VIA SAN SEBASTIAN;0;
5490;VIA SAN SEBASTIAN;1;
5490;VIA SAN SEBASTIAN;1;
0;;1;Autostrada A22
5490;VIA SAN SEBASTIAN;1;
0;;1;Autostrada A22
0;;1;Autostrada A22
3807;TANGENZIALE OVEST;1;SS 12 dell'Abetone e del Brennero
3807;TANGENZIALE OVEST;1;SS 12 dell'Abetone e del Brennero
3807;TANGENZIALE OVEST;1;SS 12 dell'Abetone e del Brennero
8652;VIA DELLE MANDOLARE;0;
2760;VIA SAN GIORGIO;0;
3060;VIA ALLA SCALA;0;
1440;LOCALITA' I LAGHETTI;0;
3020;VIA SANTI COSMA E DAMIANO;0;
3020;VIA SANTI COSMA E DAMIANO;1;
3020;VIA SANTI COSMA E DAMIANO;0;
3020;VIA SANTI COSMA E DAMIANO;0;
690;LOCALITA' DI CENTA;0;
690;LOCALITA' DI CENTA;1;
430;VIA BRESCIA;0;SS 45 bis Gardesana Occ
3620;VIA AL MASO VISINTAINER;1;
3620;VIA AL MASO VISINTAINER;1;
3620;VIA AL MASO VISINTAINER;1;
8069;STRADA DI VIGOLO BASELGA;0;SS 45 bis Gardesana Occ
8260;PIAZZA SAN LEONARDO;0;
8213;STRADA DI SO' CA;0;
8211;STRADA DI ARIOL;0;
1950;LUNGADIGE MONTE GRAPPA;1;
8069;STRADA DI VIGOLO BASELGA;0;SS 45 bis Gardesana Occ
8070;STRADA DEL DOS GARIOL;0;
8070;STRADA DEL DOS GARIOL;0;
8070;STRADA DEL DOS GARIOL;0;
8070;STRADA DEL DOS GARIOL;0;
8069;STRADA DI VIGOLO BASELGA;0;
8322;VIA DELLA CHIESA;0;
8071;STRADA DEL DOS GRUM;0;SP 85 dir Vigolo Baselga
8321;V. DELLA VILLA DI BASELGA;0;
8321;V. DELLA VILLA DI BASELGA;0;
8321;V. DELLA VILLA DI BASELGA;0;
8071;STRADA DEL DOS GRUM;0;
8071;STRADA DEL DOS GRUM;0;SP 85 dir Vigolo Baselga
8070;STRADA DEL DOS GARIOL;0;
8323;VIA DEI CASAI;0;
8314;STRADA DOS DE LE GIARE;0;
8313;VIA DEL CESURON;0;
8032;VIA DELLE PIAZZE;1;
8032;VIA DELLE PIAZZE;0;
8068;STRADA PER SOPRAMONTE;0;SP 85 dir Sopramonte
8068;STRADA PER SOPRAMONTE;0;SP 85 dir Sopramonte
8121;STRADA DELLA CASARA;0;
8131;VIA DELLA POSTA;0;
8128;VIA DEI MASI;0;
8129;VIA DEL MOLIN;0;
8137;VIA DEI VOLTEI;0;
8111;VIA DELL'ANDRONA;1;
8032;VIA DELLE PIAZZE;0;
8000;VIA DELLE ARE;0;
8032;VIA DELLE PIAZZE;0;
8012;VIA ALLA DOSSA;0;
8012;VIA ALLA DOSSA;0;
8001;VIA DELLA BELINA;0;
8001;VIA DELLA BELINA;0;
8042;PIAZZA DEL SACRO CUORE;0;
8013;VIA DEL DOSSOL;0;
8042;PIAZZA DEL SACRO CUORE;0;
8023;VIA DI MURA;0;
8023;VIA DI MURA;0;
8003;VIA DI BUNAGA;0;
8051;VIA DEI TURCATI;0;
8051;VIA DEI TURCATI;0;
8037;VIA DEL PRAOL;0;
8041;VIA DELLA RI;0;
8012;VIA ALLA DOSSA;0;
8001;VIA DELLA BELINA;0;
8012;VIA ALLA DOSSA;0;
8012;VIA ALLA DOSSA;0;
8012;VIA ALLA DOSSA;0;
8045;VIA DEI SEGATI;0;
8657;STRADA DEL PRA DEL BOTER;0;SP 85 dir Sopramonte
8657;STRADA DEL PRA DEL BOTER;0;SP 85 dir Sopramonte
8653;STRADA DI VANEZE;0;SP 85 del Monte Bondone
8611;STRADA DI CORNO - VANEZE;0;
8653;STRADA DI VANEZE;0;SP 85 del Monte Bondone
8066;STRADA DEL NORGE;0;SP 85 del Monte Bondone
8046;VIA DELLA SELVA DI VASON;0;
8053;STRADA DI VASON;0;SP 85 del Monte Bondone
8053;STRADA DI VASON;0;SP 85 del Monte Bondone
8612;STRADA COSTA CASTEGNARI;0;
8600;VIA ALTO SASSO;0;SP 85 del Monte Bondone
8600;VIA ALTO SASSO;0;SP 85 del Monte Bondone
8623;STRADA DEL MONTE BONDONE;0;
0;;1;Autostrada A22
0;;1;Autostrada A22
0;;1;Autostrada A22
0;;1;Autostrada A22
6220;VIA DELLE MARNIGHE;0;
6220;VIA DELLE MARNIGHE;0;
3511;PIAZZALE C. RUSCONI;0;
1090;VIA E. FERMI;0;
1090;VIA E. FERMI;0;
7450;VIA CASTEL DI PIETRAPIANA;0;SP 204 Villazzano-Ponte Ludovico
6471;PIAZZA DI SAN DONA';0;
6471;PIAZZA DI SAN DONA';0;
8608;VIA ALLA CESA VECIA;0;
8608;VIA ALLA CESA VECIA;0;
6260;VIA MISSIONI AFRICANE;0;
8538;VIC. DELLA POSTA VECCHIA;0;
3511;PIAZZALE C. RUSCONI;0;
3847;VIA GEMMA DE GRESTI;0;
2495;VIA A. PRANZELORES;0;
8122;VIA DI COLTURA;0;
8122;VIA DI COLTURA;0;
6003;VIA BASSANO;0;SS 47 della Valsugana
6020;VIA BELLAVISTA;0;
6020;VIA BELLAVISTA;0;
2470;LARGO PORTA NUOVA;0;
8463;VIA DEL MALGAR;0;
8529;PIAZZA T. SONTACCHI;0;
8215;VIA DEL NARONCH;0;
8215;VIA DEL NARONCH;0;
7385;VIA SPRE';0;
7485;VIA DELLA RESISTENZA;0;
7485;VIA DELLA RESISTENZA;0;
7485;VIA DELLA RESISTENZA;0;
7410;SALITA SANT'AGATA;0;
8540;VIA DEL RIO PAPA;0;
4068;GIARDINO MICHELE DE FINIS;0;
780;VIA LA CLARINA;0;
780;VIA LA CLARINA;0;
780;VIA LA CLARINA;0;
8213;STRADA DI SO' CA;0;
1950;LUNGADIGE MONTE GRAPPA;1;
5290;VIA 4 NOVEMBRE;0;
5070;VIA BOLZANO;1;
3640;VIA DELLA PREDARA;0;
8213;STRADA DI SO' CA;0;
8800;VIA DEL PONTE;0;
8800;VIA DEL PONTE;0;SP 90 Destra Adige
8800;VIA DEL PONTE;0;
8800;VIA DEL PONTE;0;SP 90 Destra Adige
960;PIAZZALE DIVISIONI ALPINE;0;
820;VICOLO COLICO;1;
1565;PIAZZETTA BRUNO LUNELLI;0;
0;;1;
0;;1;
0;;1;
300;VIA BEZZECCA;1;
7875;LOCALITA' ACQUAVIVA;0;
7875;LOCALITA' ACQUAVIVA;0;
7875;LOCALITA' ACQUAVIVA;0;
7875;LOCALITA' ACQUAVIVA;0;
8056;VIA DI VINCIA;1;
6050;VIA AI BOLLERI;0;
6050;VIA AI BOLLERI;0;
8073;PIAZZA PADRE RICCARDO;0;
740;VIA DELLA CERVARA;0;
8703;VIA DELL'IMPRESA;0;
5070;VIA BOLZANO;1;
3824;VIA DI SAN VINCENZO;0;
3824;VIA DI SAN VINCENZO;0;
7685;PONTE DI MESIANO;0;
3020;VIA SANTI COSMA E DAMIANO;1;
690;LOCALITA' DI CENTA;0;
400;VIA DEL BRENNERO;1;
5070;VIA BOLZANO;1;
2470;LARGO PORTA NUOVA;1;
7335;VIA BORINO;0;
5400;PIAZZALE NEUFAHRN;0;
7315;VIA MADONNINA;0;
1760;VIA A. MARIGHETTO;0;
3450;VIALE VERONA;0;
2760;VIA SAN GIORGIO;0;
3390;LOCALITA' LA VELA;0;
3804;VIA EZIO FRANCESCHINI;0;
400;VIA DEL BRENNERO;0;
5420;VIA G. CAPRONI;1;
5420;VIA G. CAPRONI;0;
5420;VIA G. CAPRONI;0;
5420;VIA G. CAPRONI;0;
5101;VIA SANT'ANNA;0;
5101;VIA SANT'ANNA;0;
5101;VIA SANT'ANNA;0;
5101;VIA SANT'ANNA;0;
5101;VIA SANT'ANNA;0;
5101;VIA SANT'ANNA;0;
3509;VIA DELLE BETTINE;0;
3509;VIA DELLE BETTINE;0;
8655;VIA DEI FALCHI - VANEZE;0;
8655;VIA DEI FALCHI - VANEZE;0;
400;VIA DEL BRENNERO;1;
400;VIA DEL BRENNERO;1;
2250;VIA DEI PARADISI;0;
8122;VIA DI COLTURA;0;
400;VIA DEL BRENNERO;1;
8804;RACCORDO AL CASELLO SUD;0;
6105;VIA DELL'ALBERA;0;
8027;PIAZZA OVENO;1;
600;VIA DEI CAPPUCCINI;0;
3160;SALITA DELLA SPALLIERA;0;
6130;VIA DELLE COSTIOLE;0;
5080;VIA L. CANEPPELE;0;
5730;VIA MARTINO AICHNER;0;
7718;STRADA FRICCA-VALSORDA;0;SS 349 della Val d'Assa e Pedemontana
3503;VIA MESIANO;0;
1465;SALITA V. LARGAIOLLI;0;
5260;VIA PALUDI;0;
5260;VIA PALUDI;0;
6080;VIA DEL CAPITEL;0;
6080;VIA DEL CAPITEL;0;
7090;VIA U. GIORDANO;0;
5705;VIA SALISBURGO;0;
5705;VIA SALISBURGO;1;
5715;VIA GRAZ;0;
5715;VIA GRAZ;0;
7345;VIA SABBIONI;0;
7345;VIA SABBIONI;0;
6419;VIA PER PILA;0;
6419;VIA PER PILA;0;
7716;STRADA DE LE TOARE;0;
7713;VIA DI VALSORDA;0;
7712;STRADA DELLA LAVANDARA;0;
7712;STRADA DELLA LAVANDARA;0;
7714;VIA AL DOS DEL PIN;0;
7713;VIA DI VALSORDA;0;
7714;VIA AL DOS DEL PIN;0;
7714;VIA AL DOS DEL PIN;0;
7714;VIA AL DOS DEL PIN;0;
7718;STRADA FRICCA-VALSORDA;0;
7718;STRADA FRICCA-VALSORDA;0;SS 349 della Val d'Assa e Pedemontana
7230;VIA VALNIGRA;0;SP 204 Villazzano-Ponte Ludovico
7714;VIA AL DOS DEL PIN;0;
7815;VIA NAZIONALE;0;
8122;VIA DI COLTURA;0;
8122;VIA DI COLTURA;0;
8023;VIA DI MURA;0;
5685;VIA LINZ;0;
5660;VIA DI SPINI;0;
5660;VIA DI SPINI;0;
5660;VIA DI SPINI;0;
5660;VIA DI SPINI;0;
5630;VIA DELL'ORA DEL GARDA;0;
5660;VIA DI SPINI;0;
5630;VIA DELL'ORA DEL GARDA;0;
3811;TANGENZIALE SUD;0;
7714;VIA AL DOS DEL PIN;0;
7714;VIA AL DOS DEL PIN;0;
7130;LOCALITA' NEGRANO;0;
7712;STRADA DELLA LAVANDARA;0;
1400;VIA DON GIUSEPPE GRAZIOLI;1;
1400;VIA DON GIUSEPPE GRAZIOLI;0;
7718;STRADA FRICCA-VALSORDA;0;
7718;STRADA FRICCA-VALSORDA;0;SS 349 della Val d'Assa e Pedemontana
6340;VIA SABBIONARE;0;
6080;VIA DEL CAPITEL;0;
5125;VIA DELLE CROSARE;0;
8416;VIA CASTEL DI GARDOLO;0;
5101;VIA SANT'ANNA;1;
5125;VIA DELLE CROSARE;0;
0;;1;
0;;1;
5102;VIA ALTO ADIGE;1;SS gestita da altri enti
5102;VIA ALTO ADIGE;1;SS gestita da altri enti
5070;VIA BOLZANO;1;
8540;VIA DEL RIO PAPA;0;
5420;VIA G. CAPRONI;0;
8636;VIA ALLE VALENE;0;
4067;PARCO FRATELLI MICHELIN;0;
0;;1;
400;VIA DEL BRENNERO;0;
5735;VIA C. BENEDETTI;0;
5615;VIA 25 APRILE;0;
5615;VIA 25 APRILE;0;
0;;1;
0;;1;
1520;LUNGADIGE G. LEOPARDI;0;
1500;PIAZZA LEONARDO DA VINCI;1;
5783;VIA STEFANO SALTERIO;0;
0;;1;SS 47 della Valsugana
6001;VIA DON ALFONSO ANSELMI;0;
2880;VIA SAN PIO X;0;
900;VIA A. DEGASPERI;0;
6485;VIA DI MADERNO;0;
6485;VIA DI MADERNO;0;
5480;PIAZZALE L. GROFF;0;
5480;PIAZZALE L. GROFF;0;
5480;PIAZZALE L. GROFF;0;
5645;VIA LAURENCE FEININGER;0;
5520;VIA MARCO POLA;1;
6491;VIA AL MASO PEZANI;0;
6491;VIA AL MASO PEZANI;0;
6491;VIA AL MASO PEZANI;0;
6491;VIA AL MASO PEZANI;0;
6491;VIA AL MASO PEZANI;0;
6491;VIA AL MASO PEZANI;0;
6491;VIA AL MASO PEZANI;0;
6493;VIA AL MASO CARESIA;0;
6493;VIA AL MASO CARESIA;0;
0;;0;
0;;0;
6340;VIA SABBIONARE;0;
6340;VIA SABBIONARE;0;
2470;LARGO PORTA NUOVA;1;
2470;LARGO PORTA NUOVA;1;
8049;STRADA PER LE TRE CIME;0;SP 85 dir Sopramonte
6492;VIA AL RIPARO GABAN;0;
6492;VIA AL RIPARO GABAN;0;
6492;VIA AL RIPARO GABAN;0;
6492;VIA AL RIPARO GABAN;0;
6492;VIA AL RIPARO GABAN;0;
6492;VIA AL RIPARO GABAN;0;
6492;VIA AL RIPARO GABAN;0;
6491;VIA AL MASO PEZANI;0;
8803;VIA STELLA;0;
8803;VIA STELLA;1;
8803;VIA STELLA;0;
8803;VIA STELLA;0;
6494;VIA AL MASO SIZZO;0;
6491;VIA AL MASO PEZANI;0;
8484;SALITA DELLA CAOLA;1;
400;VIA DEL BRENNERO;1;
400;VIA DEL BRENNERO;1;
2050;VIA A. NICOLODI;0;
2050;VIA A. NICOLODI;0;
2050;VIA A. NICOLODI;0;
3902;VIA G. FALCONE;0;
7703;VIA DELLA GOTARDA;0;
7703;VIA DELLA GOTARDA;0;SP 21 Mattarello-Aldeno
1120;VIA FERSINA;0;
1120;VIA FERSINA;0;
1120;VIA FERSINA;0;
1125;VIA G. BARTALI;1;
5781;VIA DELLE PALAZZINE;1;
5781;VIA DELLE PALAZZINE;0;
0;;1;
8416;VIA CASTEL DI GARDOLO;1;
0;;1;
5101;VIA SANT'ANNA;1;
5101;VIA SANT'ANNA;0;
5125;VIA DELLE CROSARE;1;
5125;VIA DELLE CROSARE;0;
5125;VIA DELLE CROSARE;1;
5125;VIA DELLE CROSARE;0;
8471;VIA VECCHIE PONTARE;1;
8471;VIA VECCHIE PONTARE;0;
8955;VIA DELLE PIAZZOLE;0;
8955;VIA DELLE PIAZZOLE;0;
0;;1;
0;;1;
0;;1;
0;;1;
0;;1;
5781;VIA DELLE PALAZZINE;1;
0;;1;
8416;VIA CASTEL DI GARDOLO;1;
5070;VIA BOLZANO;1;
8032;VIA DELLE PIAZZE;0;
8032;VIA DELLE PIAZZE;0;
1335;VIA G. GILLI;1;
3535;VIA V. ZAMBRA;0;
1335;VIA G. GILLI;1;
1335;VIA G. GILLI;1;
1335;VIA G. GILLI;1;
2495;VIA A. PRANZELORES;0;
5102;VIA ALTO ADIGE;1;SS gestita da altri enti
5070;VIA BOLZANO;1;
5070;VIA BOLZANO;1;
5070;VIA BOLZANO;1;
5102;VIA ALTO ADIGE;1;SS gestita da altri enti
5102;VIA ALTO ADIGE;1;SS gestita da altri enti
5102;VIA ALTO ADIGE;1;SS gestita da altri enti
5102;VIA ALTO ADIGE;1;SS gestita da altri enti
6200;VIA B. KOFLER;0;
6200;VIA B. KOFLER;0;
6200;VIA B. KOFLER;0;
6200;VIA B. KOFLER;0;
6200;VIA B. KOFLER;0;
6200;VIA B. KOFLER;0;
6198;VIA CARLO E VALERIA JULG;0;
7740;VIA DON DARIO TRENTINI;0;
7740;VIA DON DARIO TRENTINI;0;
880;PIAZZA DANTE;1;
880;PIAZZA DANTE;1;
6484;VIA DEL DOS DE LA POLENTA;0;
6060;VIA AI CAMILASTRI;0;
6481;VIA DEI CONSOLATI;0;
6484;VIA DEL DOS DE LA POLENTA;0;
6484;VIA DEL DOS DE LA POLENTA;0;
3907;PIAZZETTA V. SOLESIN;0;
6414;VIA PER CAMPEL;0;
6414;VIA PER CAMPEL;0;
3829;VIA TULLIO ODORIZZI;0;
4043;PONTE DEI CAVALLEGGERI;0;
4044;PONTE DELLE DAME DI SION;0;
4046;PONTE DI GOCCIADORO;0;
7683;PONTE CORNICCHIO;0;
6003;VIA BASSANO;1;
6003;VIA BASSANO;1;
6003;VIA BASSANO;1;
1870;VIA C. MENGUZZATO;0;
1870;VIA C. MENGUZZATO;1;
1870;VIA C. MENGUZZATO;1;
1870;VIA C. MENGUZZATO;1;
3817;VIA DI MADONNA BIANCA;0;
3827;VIA DEI MARINAI D'ITALIA;0;
3817;VIA DI MADONNA BIANCA;1;
0;;1;
0;;1;
1760;VIA A. MARIGHETTO;0;
1760;VIA A. MARIGHETTO;0;
6198;VIA CARLO E VALERIA JULG;0;
6198;VIA CARLO E VALERIA JULG;0;
2470;LARGO PORTA NUOVA;1;
5460;VIA INNSBRUCK;1;
5460;VIA INNSBRUCK;0;
5490;VIA SAN SEBASTIAN;0;
5460;VIA INNSBRUCK;1;
5290;VIA 4 NOVEMBRE;0;
5290;VIA 4 NOVEMBRE;0;
7335;VIA BORINO;0;
6290;VIA DEGLI OLIVI;0;
6290;VIA DEGLI OLIVI;0;
6290;VIA DEGLI OLIVI;0;
6290;VIA DEGLI OLIVI;0;
3320;VIA AL TORRIONE;0;
3020;VIA SANTI COSMA E DAMIANO;0;
8122;VIA DI COLTURA;0;
8122;VIA DI COLTURA;0;
2000;VIA DELLA MOSTRA;0;
8418;VIA CA ROSSA;0;
8496;PZ. MADONNA DI CARAVAGGIO;0;
8496;PZ. MADONNA DI CARAVAGGIO;0;
8496;PZ. MADONNA DI CARAVAGGIO;0;
8046;VIA DELLA SELVA DI VASON;0;
8046;VIA DELLA SELVA DI VASON;0;
8046;VIA DELLA SELVA DI VASON;0;
3450;VIALE VERONA;0;
3450;VIALE VERONA;0;
2990;PIAZZA S. MARIA MAGGIORE;0;
8418;VIA CA ROSSA;0;
8418;VIA CA ROSSA;1;
8418;VIA CA ROSSA;1;
5105;VIA DEI CARPENEDI;0;
5105;VIA DEI CARPENEDI;0;
8418;VIA CA ROSSA;0;
5102;VIA ALTO ADIGE;1;SS gestita da altri enti
6400;VIA ALLA VEDUTA;0;
6400;VIA ALLA VEDUTA;0;
3660;VIA L. SENESI;0;
3650;VIA A. SCHMID;0;
3650;VIA A. SCHMID;0;
8415;VIA CASTEL DI CORTESANO;0;
8415;VIA CASTEL DI CORTESANO;0;
8415;VIA CASTEL DI CORTESANO;0;
7335;VIA BORINO;0;
7335;VIA BORINO;0;
7375;VIA BRENZ;0;
5340;VIA SOPRASASSO;0;
5340;VIA SOPRASASSO;0;
2530;VIA DELLA PREPOSITURA;0;
7740;VIA DON DARIO TRENTINI;0;
7740;VIA DON DARIO TRENTINI;0;
3890;VIA SAN DANIELE COMBONI;0;
3890;VIA SAN DANIELE COMBONI;0;
8119;VIA DEL CAPITELLO;0;
8119;VIA DEL CAPITELLO;0;
8119;VIA DEL CAPITELLO;0;
30;VIA J. ACONCIO;0;
30;VIA J. ACONCIO;0;
3050;LARGO N. SAURO;0;
3503;VIA MESIANO;0;
3503;VIA MESIANO;0;
7503;PIAZZALE CARLO MERLER;0;
7460;VIA DON TOMMASO DALLAFIOR;0;
7450;VIA CASTEL DI PIETRAPIANA;0;
7450;VIA CASTEL DI PIETRAPIANA;0;SP 204 Villazzano-Ponte Ludovico
7335;VIA BORINO;0;
7335;VIA BORINO;0;
6340;VIA SABBIONARE;0;
5260;VIA PALUDI;0;
6360;VIA SAN VITO;0;
6050;VIA AI BOLLERI;0;
0;;0;
8830;RIONE SAN MARCO;0;
8830;RIONE SAN MARCO;0;
3506;VIA G. B. TRENER;1;
6220;VIA DELLE MARNIGHE;0;
8418;VIA CA ROSSA;0;
400;VIA DEL BRENNERO;0;
5105;VIA DEI CARPENEDI;0;
0;;1;
3839;CORSO LAVORO E SCIENZA;0;
3839;CORSO LAVORO E SCIENZA;0;
3842;VIA A. LIBERA;0;
3839;CORSO LAVORO E SCIENZA;0;
1010;VIA DOS TRENTO;0;
1010;VIA DOS TRENTO;0;
1010;VIA DOS TRENTO;0;
1010;VIA DOS TRENTO;0;
1010;VIA DOS TRENTO;0;
3020;VIA SANTI COSMA E DAMIANO;0;
2960;VIA SANTA MARGHERITA;0;
2200;VIA PALERMO;0;
2200;VIA PALERMO;0;
2200;VIA PALERMO;0;
2200;VIA PALERMO;0;
3440;VIA G. VERDI;0;
3440;VIA G. VERDI;0;
400;VIA DEL BRENNERO;1;
1570;VIA E. MACCANI;0;
1570;VIA E. MACCANI;0;
1570;VIA E. MACCANI;0;
1570;VIA E. MACCANI;0;
1570;VIA E. MACCANI;0;
1570;VIA E. MACCANI;0;
3780;VIA A. DETASSIS;0;
7500;VIA DELLA SELVA;0;
7500;VIA DELLA SELVA;0;
7500;VIA DELLA SELVA;1;
1010;VIA DOS TRENTO;0;
3830;STR. GARDESANA DI TRENTO;1;SS 45 bis Gardesana Occ
130;PIAZZETTA ANFITEATRO;0;
130;PIAZZETTA ANFITEATRO;0;
6453;VIA DI PRAMORGHEN;0;
6453;VIA DI PRAMORGHEN;0;
6453;VIA DI PRAMORGHEN;0;
6453;VIA DI PRAMORGHEN;0;
7230;VIA VALNIGRA;0;
1050;VIA L. EINAUDI;0;
5755;VIA F. A. GIONGO;0;
5470;VIA 2 GIUGNO;0;
5470;VIA 2 GIUGNO;0;
5470;VIA 2 GIUGNO;0;
5470;VIA 2 GIUGNO;0;
5783;VIA STEFANO SALTERIO;0;
1335;VIA G. GILLI;1;
1335;VIA G. GILLI;1;
1415;VIA R. GUARDINI;0;
1335;VIA G. GILLI;1;
1335;VIA G. GILLI;1;
1335;VIA G. GILLI;1;
830;VIA DELLA COLLINA;0;
1125;VIA G. BARTALI;0;
1125;VIA G. BARTALI;0;
1120;VIA FERSINA;1;
1120;VIA FERSINA;0;
1120;VIA FERSINA;1;
1120;VIA FERSINA;1;
1120;VIA FERSINA;1;
1120;VIA FERSINA;1;
1120;VIA FERSINA;1;
1120;VIA FERSINA;1;
1120;VIA FERSINA;1;
1125;VIA G. BARTALI;1;
1125;VIA G. BARTALI;1;
4086;GIARDINO ALPI E HROVATIN;0;
4073;GIARDINO G. DALLA FIOR;0;
4076;GIARDINO LUCIO SUSMEL;0;
4075;GIARDINO DEL MOSCHEN;0;
4074;GIARDINO GIUSEPPE SCOZ;0;
4082;GIARDINO F.LLI BERNARDI;0;
4085;GIARDINO EX DUCA D'AOSTA;0;
4083;GIARDINO METEOROLOGICO;0;
