Num_Civico;strada;cap;sobborgo
20;8414;38121;Meano
20;8414;38121;Meano
21;8414;38121;Meano
21;8414;38121;Meano
21;8414;38121;Meano
22;8414;38121;Meano
22;8414;38121;Meano
24;8414;38121;Meano
24;8414;38121;Meano
26;8414;38121;Meano
27;8414;38121;Meano
27;8414;38121;Meano
28;8414;38121;Meano
30;8414;38121;Meano
31;8414;38121;Meano
31;8414;38121;Meano
32;8414;38121;Meano
33;8414;38121;Meano
33;8414;38121;Meano
34;8414;38121;Meano
35;8414;38121;Meano
35;8414;38121;Meano
35;8414;38121;Meano
35;8414;38121;Meano
35;8414;38121;Meano
37;8414;38121;Meano
37;8414;38121;Meano
37;8414;38121;Meano
37;8414;38121;Meano
38;8414;38121;Meano
38;8414;38121;Meano
38;8414;38121;Meano
41;8414;38121;Meano
41;8414;38121;Meano
43;8414;38121;Meano
43;8414;38121;Meano
45;8414;38121;Meano
45;8414;38121;Meano
46;8414;38121;Meano
47;8414;38121;Meano
47;8414;38121;Meano
49;8414;38121;Meano
55;8414;38121;Meano
59;8414;38121;Meano
59;8414;38121;Meano
61;8414;38121;Meano
61;8414;38121;Meano
63;8414;38121;Meano
67;8414;38121;Meano
69;8414;38121;Meano
71;8414;38121;Meano
73;8414;38121;Meano
75;8414;38121;Meano
79;8414;38121;Meano
3;8415;38121;Meano
3;8415;38121;Meano
4;8415;38121;Meano
4;8415;38121;Meano
5;8415;38121;Meano
5;8415;38121;Meano
8;8415;38121;Meano
9;8415;38121;Meano
10;8415;38121;Meano
11;8415;38121;Meano
11/A;8415;38121;Meano
13;8415;38121;Meano
13;8415;38121;Meano
13;8415;38121;Meano
14;8415;38121;Meano
15;8415;38121;Meano
16;8415;38121;Meano
18;8415;38121;Meano
19;8415;38121;Meano
21;8415;38121;Meano
22;8415;38121;Meano
25;8415;38121;Meano
25;8415;38121;Meano
26;8415;38121;Meano
26;8415;38121;Meano
28;8415;38121;Meano
28;8415;38121;Meano
33;8415;38121;Meano
33;8415;38121;Meano
35;8415;38121;Meano
35;8415;38121;Meano
35;8415;38121;Meano
36;8415;38121;Meano
36;8415;38121;Meano
37;8415;38121;Meano
38;8415;38121;Meano
39;8415;38121;Meano
40;8415;38121;Meano
41;8415;38121;Meano
42;8415;38121;Meano
42;8415;38121;Meano
42/A;8415;38121;Meano
42/A;8415;38121;Meano
42/B;8415;38121;Meano
42/B;8415;38121;Meano
43;8415;38121;Meano
44;8415;38121;Meano
45;8415;38121;Meano
45;8415;38121;Meano
46;8415;38121;Meano
47;8415;38121;Meano
47;8415;38121;Meano
47;8415;38121;Meano
49;8415;38121;Meano
51;8415;38121;Meano
52;8415;38121;Meano
53;8415;38121;Meano
54;8415;38121;Meano
55;8415;38121;Meano
56;8415;38121;Meano
57;8415;38121;Meano
57;8415;38121;Meano
57;8415;38121;Meano
57;8415;38121;Meano
59;8415;38121;Meano
61;8415;38121;Meano
14;8416;38121;Meano
63;8415;38121;Meano
63;8415;38121;Meano
63;8415;38121;Meano
65;8415;38121;Meano
65;8415;38121;Meano
71;8415;38121;Meano
73;8415;38121;Meano
75;8415;38121;Meano
79;8415;38121;Meano
79;8415;38121;Meano
1;8416;38121;Meano
2;8416;38121;Meano
2;8416;38121;Meano
3;8416;38121;Meano
3;8416;38121;Meano
5;8416;38121;Meano
5;8416;38121;Meano
5;8416;38121;Meano
5;8416;38121;Meano
5;8416;38121;Meano
5;8416;38121;Meano
5;8416;38121;Meano
5;8416;38121;Meano
5;8416;38121;Meano
5;8416;38121;Meano
5;8416;38121;Meano
6;8416;38121;Meano
6;8416;38121;Meano
7;8416;38121;Meano
7;8416;38121;Meano
7;8416;38121;Meano
8;8416;38121;Meano
12;8416;38121;Meano
12;8416;38121;Meano
14;8416;38121;Meano
14;8416;38121;Meano
18;8416;38121;Meano
20;8416;38121;Meano
22;8416;38121;Meano
24;8416;38121;Meano
26;8416;38121;Gardolo
26;8416;38121;Gardolo
26;8416;38121;Gardolo
28;8416;38121;Gardolo
28;8416;38121;Gardolo
28;8416;38121;Gardolo
30;8416;38121;Gardolo
30;8416;38121;Gardolo
30;8416;38121;Gardolo
36;8416;38121;Gardolo
36;8416;38121;Gardolo
36;8416;38121;Gardolo
36;8416;38121;Gardolo
36;8416;38121;Gardolo
1;8417;38121;Meano
1;8417;38121;Meano
2;8417;38121;Meano
5;8417;38121;Meano
7;8417;38121;Meano
9;8417;38121;Meano
10;8417;38121;Meano
10;8417;38121;Meano
11;8417;38121;Meano
13;8417;38121;Meano
14;8417;38121;Meano
18;8417;38121;Meano
18;8417;38121;Meano
19;8417;38121;Meano
19;8417;38121;Meano
19;8417;38121;Meano
22;8417;38121;Meano
22;8417;38121;Meano
1;8418;38121;Gardolo
1;8418;38121;Gardolo
1;8418;38121;Gardolo
1;8418;38121;Gardolo
1;8418;38121;Gardolo
1;8418;38121;Gardolo
1;8418;38121;Gardolo
1;8418;38121;Gardolo
1;8418;38121;Gardolo
1;8418;38121;Gardolo
4;8418;38121;Gardolo
4;8418;38121;Gardolo
4;8418;38121;Gardolo
4;8418;38121;Gardolo
5;8418;38121;Gardolo
5;8418;38121;Gardolo
5;8418;38121;Gardolo
5;8418;38121;Gardolo
8;8418;38121;Meano
8;8418;38121;Meano
9;8418;38121;Meano
9;8418;38121;Meano
9;8418;38121;Meano
9;8418;38121;Meano
11;8418;38121;Meano
11;8418;38121;Meano
11;8418;38121;Meano
12;8418;38121;Meano
12;8418;38121;Meano
13;8418;38121;Meano
13;8418;38121;Meano
14;8418;38121;Meano
14/A;8418;38121;Meano
14/B;8418;38121;Meano
16;8418;38121;Meano
16;8418;38121;Meano
17;8418;38121;Meano
17;8418;38121;Meano
18;8418;38121;Meano
18;8418;38121;Meano
21;8418;38121;Meano
21;8418;38121;Meano
21;8418;38121;Meano
22;8418;38121;Meano
26;8418;38121;Meano
28;8418;38121;Meano
30;8418;38121;Meano
30;8418;38121;Meano
46;8418;38121;Meano
48;8418;38121;Meano
50;8418;38121;Meano
52;8418;38121;Meano
52;8418;38121;Meano
1;8419;38121;Meano
1;8419;38121;Meano
2;8419;38121;Meano
2;8419;38121;Meano
3;8419;38121;Meano
3;8419;38121;Meano
6;8419;38121;Meano
6;8419;38121;Meano
7;8419;38121;Meano
7;8419;38121;Meano
8;8419;38121;Meano
8;8419;38121;Meano
8;8419;38121;Meano
8;8419;38121;Meano
9;8419;38121;Meano
9;8419;38121;Meano
10;8419;38121;Meano
10;8419;38121;Meano
12;8419;38121;Meano
12;8419;38121;Meano
12;8419;38121;Meano
13;8419;38121;Meano
13;8419;38121;Meano
14;8419;38121;Meano
14;8419;38121;Meano
15;8419;38121;Meano
17;8419;38121;Meano
18;8419;38121;Meano
18;8419;38121;Meano
18;8419;38121;Meano
18;8419;38121;Meano
18;8419;38121;Meano
19;8419;38121;Meano
19;8419;38121;Meano
20;8419;38121;Meano
20;8419;38121;Meano
22;8419;38121;Meano
22;8419;38121;Meano
22;8419;38121;Meano
24;8419;38121;Meano
26;8419;38121;Meano
28;8419;38121;Meano
28;8419;38121;Meano
28/A;8419;38121;Meano
28/A;8419;38121;Meano
30;8419;38121;Meano
30;8419;38121;Meano
30;8419;38121;Meano
32;8419;38121;Meano
34;8419;38121;Meano
38;8419;38121;Meano
38;8419;38121;Meano
40;8419;38121;Meano
42;8419;38121;Meano
42;8419;38121;Meano
44;8419;38121;Meano
44;8419;38121;Meano
44;8419;38121;Meano
44/B;8419;38121;Meano
44/B;8419;38121;Meano
46;8419;38121;Meano
3;8421;38121;Meano
5;8421;38121;Meano
6;8421;38121;Meano
6;8421;38121;Meano
7;8421;38121;Meano
9;8421;38121;Meano
9;8421;38121;Meano
10;8421;38121;Meano
10;8421;38121;Meano
10/A;8421;38121;Meano
11;8421;38121;Meano
16;8421;38121;Meano
16;8421;38121;Meano
18;8421;38121;Meano
18;8421;38121;Meano
18;8421;38121;Meano
19;8421;38121;Meano
19/A;8421;38121;Meano
20;8421;38121;Meano
21;8421;38121;Meano
21;8421;38121;Meano
21;8421;38121;Meano
22;8421;38121;Meano
23;8421;38121;Meano
25;8421;38121;Meano
26;8421;38121;Meano
27;8421;38121;Meano
27;8421;38121;Meano
35;8421;38121;Meano
3;8422;38121;Meano
4;8422;38121;Gardolo
4;8422;38121;Gardolo
4;8422;38121;Gardolo
4;8422;38121;Gardolo
5;8422;38121;Meano
5/A;8422;38121;Meano
6;8422;38121;Gardolo
7;8422;38121;Meano
7;8422;38121;Meano
10;8422;38121;Gardolo
10;8422;38121;Gardolo
10;8422;38121;Gardolo
10;8422;38121;Gardolo
11;8422;38121;Meano
11;8422;38121;Meano
11;8422;38121;Meano
12;8422;38121;Gardolo
12;8422;38121;Gardolo
14;8422;38121;Gardolo
14;8422;38121;Gardolo
15;8422;38121;Meano
15/A;8422;38121;Meano
15/A;8422;38121;Meano
16;8422;38121;Gardolo
16;8422;38121;Gardolo
17;8422;38121;Meano
17;8422;38121;Meano
18;8422;38121;Gardolo
18;8422;38121;Gardolo
19;8422;38121;Meano
19;8422;38121;Meano
20;8422;38121;Gardolo
20;8422;38121;Gardolo
20;8422;38121;Gardolo
21;8422;38121;Meano
23;8422;38121;Meano
23;8422;38121;Meano
25;8422;38121;Meano
25;8422;38121;Meano
27;8422;38121;Meano
27;8422;38121;Meano
27;8422;38121;Meano
27;8422;38121;Meano
27;8422;38121;Meano
29;8422;38121;Meano
29;8422;38121;Meano
29;8422;38121;Meano
31;8422;38121;Meano
35;8422;38121;Meano
35;8422;38121;Meano
37;8422;38121;Meano
37;8422;38121;Meano
39;8422;38121;Meano
39;8422;38121;Meano
43;8422;38121;Gardolo
45;8422;38121;Gardolo
47;8422;38121;Gardolo
49;8422;38121;Gardolo
51;8422;38121;Gardolo
53;8422;38121;Gardolo
53;8422;38121;Gardolo
59;8422;38121;Gardolo
59;8422;38121;Gardolo
61;8422;38121;Gardolo
61;8422;38121;Gardolo
65;8422;38121;Gardolo
65;8422;38121;Gardolo
67;8422;38121;Gardolo
67;8422;38121;Gardolo
71;8422;38121;Gardolo
71;8422;38121;Gardolo
71;8422;38121;Gardolo
71;8422;38121;Gardolo
71;8422;38121;Gardolo
71;8422;38121;Gardolo
71;8422;38121;Gardolo
71;8422;38121;Gardolo
2;8461;38121;Meano
3;8461;38121;Meano
3;8461;38121;Meano
3;8461;38121;Meano
3;8461;38121;Meano
4;8461;38121;Meano
4;8461;38121;Meano
5;8461;38121;Meano
6;8461;38121;Meano
8;8461;38121;Meano
9;8461;38121;Meano
12;8461;38121;Meano
14;8461;38121;Meano
14/A;8461;38121;Meano
18;8461;38121;Meano
20;8461;38121;Meano
24;8461;38121;Meano
26;8461;38121;Meano
28;8461;38121;Meano
30;8461;38121;Meano
32;8461;38121;Meano
34;8461;38121;Meano
1;8462;38121;Meano
2;8462;38121;Meano
2;8462;38121;Meano
2;8462;38121;Meano
3;8462;38121;Meano
3;8462;38121;Meano
3;8462;38121;Meano
3;8462;38121;Meano
3;8462;38121;Meano
3;8462;38121;Meano
5;8462;38121;Meano
5;8462;38121;Meano
5;8462;38121;Meano
6;8462;38121;Meano
6;8462;38121;Meano
7;8462;38121;Meano
10;8462;38121;Meano
10;8462;38121;Meano
11;8462;38121;Meano
13;8462;38121;Meano
14;8462;38121;Meano
15;8462;38121;Meano
15;8462;38121;Meano
15;8462;38121;Meano
16;8462;38121;Meano
16;8462;38121;Meano
3;8463;38121;Meano
6;8463;38121;Meano
7;8463;38121;Meano
7;8463;38121;Meano
7;8463;38121;Meano
8;8463;38121;Meano
8;8463;38121;Meano
8;8463;38121;Meano
9;8463;38121;Meano
11;8463;38121;Meano
11/A;8463;38121;Meano
11/B;8463;38121;Meano
12;8463;38121;Meano
12;8463;38121;Meano
12;8463;38121;Meano
13;8463;38121;Meano
13;8463;38121;Meano
13;8463;38121;Meano
2;8464;38121;Meano
2;8464;38121;Meano
3;8464;38121;Meano
4;8464;38121;Meano
5;8464;38121;Meano
5;8464;38121;Meano
6;8464;38121;Meano
7;8464;38121;Meano
7;8464;38121;Meano
7;8464;38121;Meano
7;8464;38121;Meano
7;8464;38121;Meano
8;8464;38121;Meano
8;8464;38121;Meano
9;8464;38121;Meano
11;8464;38121;Meano
11;8464;38121;Meano
13;8464;38121;Meano
15;8464;38121;Meano
19;8464;38121;Meano
2;8466;38121;Meano
3;8466;38121;Meano
3;8466;38121;Meano
4;8466;38121;Meano
5;8466;38121;Meano
1;8467;38121;Meano
1;8467;38121;Meano
1;8467;38121;Meano
3;8467;38121;Meano
3;8467;38121;Meano
3;8467;38121;Meano
4;8467;38121;Meano
4;8467;38121;Meano
5;8467;38121;Meano
2;8468;38121;Meano
2;8468;38121;Meano
3;8468;38121;Meano
4;8468;38121;Meano
4;8468;38121;Meano
5;8468;38121;Meano
6;8468;38121;Meano
7;8468;38121;Meano
8;8468;38121;Meano
8;8468;38121;Meano
8;8468;38121;Meano
8;8468;38121;Meano
8;8468;38121;Meano
14;8468;38121;Meano
1;8469;38121;Meano
2;8469;38121;Meano
6;8469;38121;Meano
6;8469;38121;Meano
6;8469;38121;Meano
10;8469;38121;Meano
10;8469;38121;Meano
2;8470;38121;Meano
2;8470;38121;Meano
2;8470;38121;Meano
2;8470;38121;Meano
4;8470;38121;Meano
6;8470;38121;Meano
7;8470;38121;Meano
7;8470;38121;Meano
8;8470;38121;Meano
9;8470;38121;Meano
9;8470;38121;Meano
11;8470;38121;Meano
11;8470;38121;Meano
13;8470;38121;Meano
13;8470;38121;Meano
13;8470;38121;Meano
15;8470;38121;Meano
15;8470;38121;Meano
16;8470;38121;Meano
17;8470;38121;Meano
18;8470;38121;Meano
18;8470;38121;Meano
19;8470;38121;Meano
19;8470;38121;Meano
21;8470;38121;Meano
21;8470;38121;Meano
23;8470;38121;Meano
24;8470;38121;Meano
24;8470;38121;Meano
25;8470;38121;Meano
27;8470;38121;Meano
27;8470;38121;Meano
28;8470;38121;Meano
28;8470;38121;Meano
28;8470;38121;Meano
28;8470;38121;Meano
33;8470;38121;Meano
35;8470;38121;Meano
36;8470;38121;Meano
37;8470;38121;Meano
38;8470;38121;Meano
39;8470;38121;Meano
40;8470;38121;Meano
40;8470;38121;Meano
43;8470;38121;Meano
43;8470;38121;Meano
43;8470;38121;Meano
44;8470;38121;Meano
45;8470;38121;Meano
45;8470;38121;Meano
46;8470;38121;Meano
47;8470;38121;Meano
47;8470;38121;Meano
48;8470;38121;Meano
48;8470;38121;Meano
49;8470;38121;Meano
49;8470;38121;Meano
52;8470;38121;Meano
52;8470;38121;Meano
54;8470;38121;Meano
56;8470;38121;Meano
2;8471;38121;Meano
2;8471;38121;Meano
2/A;8471;38121;Meano
2/A;8471;38121;Meano
6;8471;38121;Meano
6;8471;38121;Meano
10;8471;38121;Meano
12;8471;38121;Meano
12;8471;38121;Meano
14;8471;38121;Meano
16;8471;38121;Meano
18;8471;38121;Meano
22;8471;38121;Meano
22;8471;38121;Meano
24;8471;38121;Meano
24;8471;38121;Meano
26;8471;38121;Meano
26;8471;38121;Meano
28;8471;38121;Meano
28;8471;38121;Meano
30;8471;38121;Meano
34;8471;38121;Meano
36;8471;38121;Meano
38;8471;38121;Meano
38;8471;38121;Meano
1;8472;38121;Meano
1;8472;38121;Meano
1;8472;38121;Meano
2;8472;38121;Meano
2;8472;38121;Meano
3;8472;38121;Meano
4;8472;38121;Meano
5;8472;38121;Meano
6;8472;38121;Meano
7;8472;38121;Meano
7/A;8472;38121;Meano
8;8472;38121;Meano
9;8472;38121;Meano
10;8472;38121;Meano
10;8472;38121;Meano
11;8472;38121;Meano
11;8472;38121;Meano
12;8472;38121;Meano
14;8472;38121;Meano
16;8472;38121;Meano
17;8472;38121;Meano
18;8472;38121;Meano
19;8472;38121;Meano
21;8472;38121;Meano
22;8472;38121;Meano
23;8472;38121;Meano
23;8472;38121;Meano
23;8472;38121;Meano
24;8472;38121;Meano
24;8472;38121;Meano
25;8472;38121;Meano
25;8472;38121;Meano
25;8472;38121;Meano
25;8472;38121;Meano
26;8472;38121;Meano
27;8472;38121;Meano
28;8472;38121;Meano
28;8472;38121;Meano
28;8472;38121;Meano
28;8472;38121;Meano
28;8472;38121;Meano
1;8473;38121;Meano
1;8473;38121;Meano
2;8473;38121;Meano
6;8473;38121;Meano
7;8473;38121;Meano
8;8473;38121;Meano
10;8473;38121;Meano
12;8473;38121;Meano
14;8473;38121;Meano
16;8473;38121;Meano
1;8474;38121;Meano
2;8474;38121;Meano
2;8474;38121;Meano
2;8474;38121;Meano
2;8474;38121;Meano
3;8474;38121;Meano
3;8474;38121;Meano
6;8474;38121;Meano
8;8474;38121;Meano
8;8474;38121;Meano
10;8474;38121;Meano
2;8475;38121;Meano
3;8475;38121;Meano
3;8475;38121;Meano
3;8475;38121;Meano
4;8475;38121;Meano
5;8475;38121;Meano
5;8475;38121;Meano
6;8475;38121;Meano
7;8475;38121;Meano
7;8475;38121;Meano
8;8475;38121;Meano
9;8475;38121;Meano
10;8475;38121;Meano
11;8475;38121;Meano
12;8475;38121;Meano
13;8475;38121;Meano
14;8475;38121;Meano
15;8475;38121;Meano
15;8475;38121;Meano
16;8475;38121;Meano
17;8475;38121;Meano
17;8475;38121;Meano
17;8475;38121;Meano
18;8475;38121;Meano
19;8475;38121;Meano
19;8475;38121;Meano
20;8475;38121;Meano
21;8475;38121;Meano
21;8475;38121;Meano
22;8475;38121;Meano
23;8475;38121;Meano
24;8475;38121;Meano
25;8475;38121;Meano
26;8475;38121;Meano
27;8475;38121;Meano
27;8475;38121;Meano
27;8475;38121;Meano
27;8475;38121;Meano
28;8475;38121;Meano
30;8475;38121;Meano
31;8475;38121;Meano
31;8475;38121;Meano
31;8475;38121;Meano
32;8475;38121;Meano
33;8475;38121;Meano
33;8475;38121;Meano
33;8475;38121;Meano
34;8475;38121;Meano
36;8475;38121;Meano
37;8475;38121;Meano
37;8475;38121;Meano
38;8475;38121;Meano
39;8475;38121;Meano
39;8475;38121;Meano
40;8475;38121;Meano
41/A;8475;38121;Meano
41/B;8475;38121;Meano
42;8475;38121;Meano
43;8475;38121;Meano
43;8475;38121;Meano
44;8475;38121;Meano
45;8475;38121;Meano
45;8475;38121;Meano
46;8475;38121;Meano
47;8475;38121;Meano
47;8475;38121;Meano
47;8475;38121;Meano
47;8475;38121;Meano
48;8475;38121;Meano
49;8475;38121;Meano
50;8475;38121;Meano
51/B;8475;38121;Meano
52;8475;38121;Meano
53;8475;38121;Meano
53;8475;38121;Meano
54;8475;38121;Meano
55;8475;38121;Meano
55;8475;38121;Meano
56;8475;38121;Meano
57;8475;38121;Meano
58;8475;38121;Meano
59;8475;38121;Meano
59;8475;38121;Meano
59;8475;38121;Meano
60;8475;38121;Meano
61;8475;38121;Meano
61;8475;38121;Meano
61;8475;38121;Meano
62;8475;38121;Meano
63;8475;38121;Meano
63;8475;38121;Meano
64;8475;38121;Meano
65;8475;38121;Meano
65;8475;38121;Meano
65;8475;38121;Meano
65;8475;38121;Meano
66;8475;38121;Meano
67;8475;38121;Meano
68;8475;38121;Meano
69;8475;38121;Meano
70;8475;38121;Meano
71;8475;38121;Meano
72;8475;38121;Meano
73;8475;38121;Meano
73;8475;38121;Meano
74;8475;38121;Meano
76;8475;38121;Meano
78;8475;38121;Meano
79;8475;38121;Meano
80;8475;38121;Meano
81;8475;38121;Meano
82;8475;38121;Meano
84;8475;38121;Meano
1;8476;38121;Meano
3;8476;38121;Meano
3;8476;38121;Meano
3/A;8476;38121;Meano
3/A;8476;38121;Meano
4;8476;38121;Meano
4;8476;38121;Meano
4;8476;38121;Meano
5;8476;38121;Meano
6;8476;38121;Meano
7;8476;38121;Meano
7/A;8476;38121;Meano
7/B;8476;38121;Meano
8;8476;38121;Meano
9;8476;38121;Meano
10;8476;38121;Meano
10;8476;38121;Meano
11;8476;38121;Meano
11;8476;38121;Meano
11;8476;38121;Meano
13;8476;38121;Meano
13;8476;38121;Meano
14;8476;38121;Meano
15;8476;38121;Meano
15;8476;38121;Meano
15;8476;38121;Meano
16;8476;38121;Meano
17;8476;38121;Meano
17;8476;38121;Meano
17;8476;38121;Meano
17;8476;38121;Meano
17;8476;38121;Meano
17;8476;38121;Meano
17;8476;38121;Meano
19;8476;38121;Meano
19;8476;38121;Meano
23;8476;38121;Meano
23/A;8476;38121;Meano
23/A;8476;38121;Meano
25;8476;38121;Meano
27;8476;38121;Meano
27;8476;38121;Meano
33;8476;38121;Meano
33;8476;38121;Meano
33;8476;38121;Meano
33;8476;38121;Meano
35;8476;38121;Meano
35;8476;38121;Meano
41;8476;38121;Meano
41;8476;38121;Meano
41;8476;38121;Meano
47;8476;38121;Meano
49;8476;38121;Meano
49;8476;38121;Meano
49;8476;38121;Meano
49;8476;38121;Meano
53;8476;38121;Meano
53;8476;38121;Meano
53;8476;38121;Meano
53;8476;38121;Meano
57;8476;38121;Meano
59;8476;38121;Meano
61;8476;38121;Meano
61;8476;38121;Meano
61;8476;38121;Meano
63;8476;38121;Meano
63;8476;38121;Meano
65;8476;38121;Meano
65;8476;38121;Meano
67;8476;38121;Meano
67;8476;38121;Meano
67;8476;38121;Meano
71;8476;38121;Meano
73;8476;38121;Meano
3;8477;38121;Meano
5;8477;38121;Meano
7;8477;38121;Meano
9;8477;38121;Meano
9;8477;38121;Meano
9;8477;38121;Meano
9;8477;38121;Meano
13;8477;38121;Meano
15;8477;38121;Meano
6;8478;38121;Meano
6;8478;38121;Meano
7;8478;38121;Meano
8;8478;38121;Meano
10;8478;38121;Meano
10;8478;38121;Meano
11;8478;38121;Meano
11;8478;38121;Meano
14;8478;38121;Meano
18;8478;38121;Meano
22;8478;38121;Meano
24;8478;38121;Meano
24;8478;38121;Meano
28;8478;38121;Meano
28;8478;38121;Meano
28;8478;38121;Meano
3;8480;38121;Meano
3;8480;38121;Meano
3/A;8480;38121;Meano
3/A;8480;38121;Meano
4;8480;38121;Meano
4;8480;38121;Meano
5;8480;38121;Meano
5;8480;38121;Meano
5;8480;38121;Meano
7;8480;38121;Meano
7;8480;38121;Meano
8;8480;38121;Meano
9;8480;38121;Meano
9;8480;38121;Meano
9;8480;38121;Meano
9;8480;38121;Meano
9;8480;38121;Meano
10;8480;38121;Meano
10/A;8480;38121;Meano
10/A;8480;38121;Meano
12;8480;38121;Meano
16;8480;38121;Meano
18;8480;38121;Meano
20;8480;38121;Meano
20;8480;38121;Meano
22;8480;38121;Meano
24;8480;38121;Meano
24;8480;38121;Meano
26;8480;38121;Meano
26;8480;38121;Meano
1;8481;38121;Meano
2;8481;38121;Meano
2;8481;38121;Meano
5;8481;38121;Meano
7;8481;38121;Meano
8;8481;38121;Meano
8;8481;38121;Meano
11;8481;38121;Meano
11;8481;38121;Meano
13;8481;38121;Meano
15;8481;38121;Meano
19;8481;38121;Meano
21;8481;38121;Meano
21;8481;38121;Meano
2;8482;38121;Meano
2;8482;38121;Meano
2;8482;38121;Meano
2;8482;38121;Meano
3;8482;38121;Meano
4;8482;38121;Meano
5;8482;38121;Meano
6;8482;38121;Meano
7;8482;38121;Meano
8;8482;38121;Meano
9;8482;38121;Meano
10;8482;38121;Meano
11;8482;38121;Meano
12;8482;38121;Meano
13;8482;38121;Meano
14;8482;38121;Meano
15;8482;38121;Meano
16;8482;38121;Meano
17;8482;38121;Meano
18;8482;38121;Meano
18/A;8482;38121;Meano
18/B;8482;38121;Meano
19;8482;38121;Meano
20;8482;38121;Meano
21;8482;38121;Meano
22;8482;38121;Meano
23;8482;38121;Meano
24;8482;38121;Meano
25;8482;38121;Meano
26;8482;38121;Meano
26;8482;38121;Meano
27;8482;38121;Meano
29;8482;38121;Meano
31;8482;38121;Meano
33;8482;38121;Meano
35;8482;38121;Meano
37;8482;38121;Meano
39;8482;38121;Meano
41;8482;38121;Meano
2;8484;38121;Meano
8;8484;38121;Meano
8;8484;38121;Meano
1;8485;38121;Meano
3;8485;38121;Meano
4;8485;38121;Meano
5;8485;38121;Meano
5;8485;38121;Meano
6;8486;38121;Meano
6;8486;38121;Meano
7;8486;38121;Meano
7/A;8486;38121;Meano
8;8486;38121;Meano
8;8486;38121;Meano
9;8486;38121;Meano
9;8486;38121;Meano
10;8486;38121;Meano
10;8486;38121;Meano
11;8486;38121;Meano
12;8486;38121;Meano
12;8486;38121;Meano
13;8486;38121;Meano
13;8486;38121;Meano
13/A;8486;38121;Meano
13/A;8486;38121;Meano
13/A;8486;38121;Meano
14;8486;38121;Meano
14;8486;38121;Meano
15;8486;38121;Meano
15;8486;38121;Meano
16;8486;38121;Meano
16;8486;38121;Meano
17;8486;38121;Meano
17;8486;38121;Meano
17;8486;38121;Meano
18;8486;38121;Meano
18;8486;38121;Meano
19;8486;38121;Meano
19;8486;38121;Meano
20;8486;38121;Meano
20;8486;38121;Meano
21;8486;38121;Meano
21;8486;38121;Meano
22;8486;38121;Meano
22;8486;38121;Meano
24;8486;38121;Meano
24;8486;38121;Meano
26;8486;38121;Meano
26;8486;38121;Meano
27;8486;38121;Meano
28;8486;38121;Meano
28;8486;38121;Meano
29;8486;38121;Meano
29;8486;38121;Meano
30;8486;38121;Meano
30;8486;38121;Meano
32;8486;38121;Meano
33;8486;38121;Meano
33;8486;38121;Meano
34;8486;38121;Meano
34;8486;38121;Meano
36;8486;38121;Meano
36;8486;38121;Meano
38;8486;38121;Meano
38;8486;38121;Meano
39;8486;38121;Meano
40;8486;38121;Meano
46;8486;38121;Meano
46;8486;38121;Meano
48;8486;38121;Meano
48;8486;38121;Meano
48;8486;38121;Meano
48/A;8486;38121;Meano
48/A;8486;38121;Meano
48/B;8486;38121;Meano
48/B;8486;38121;Meano
50;8486;38121;Meano
50;8486;38121;Meano
52;8486;38121;Meano
52;8486;38121;Meano
52/A;8486;38121;Meano
52/A;8486;38121;Meano
52/A;8486;38121;Meano
54;8486;38121;Meano
54;8486;38121;Meano
54;8486;38121;Meano
56;8486;38121;Meano
56;8486;38121;Meano
58;8486;38121;Meano
58;8486;38121;Meano
58;8486;38121;Meano
62;8486;38121;Meano
62;8486;38121;Meano
62;8486;38121;Meano
64;8486;38121;Meano
66;8486;38121;Meano
66;8486;38121;Meano
68;8486;38121;Meano
68;8486;38121;Meano
72;8486;38121;Meano
72;8486;38121;Meano
76;8486;38121;Meano
76;8486;38121;Meano
80;8486;38121;Meano
80;8486;38121;Meano
82;8486;38121;Meano
84;8486;38121;Meano
84;8486;38121;Meano
1;8487;38121;Meano
1;8487;38121;Meano
2;8487;38121;Meano
3;8487;38121;Meano
3;8487;38121;Meano
